Gene Family	AA_combined_Abundance-RPKs	B1_combined_Abundance-RPKs	C1_combined_Abundance-RPKs	D1_combined_Abundance-RPKs	E1_combined_Abundance-RPKs	F1_combined_Abundance-RPKs	log2FC_E1_vs_AA	log2FC_F1_vs_B1	log2FC_D1_vs_AA	log2FC_C1_vs_D1
K04072|g__Pantoea.s__Pantoea_vagans	0.0	0.080117	0.0	0.0	0.0	0.0	0.0	-16.28983878689458	0.0	0.0
K04074	0.0671322	187.962	90.0978	116.519	87.5344	171.906	10.34860797970037	-0.12882112335384643	10.761251204770705	-0.3710014374006004
K04074|g__Lactobacillus.s__Lactobacillus_brevis	0.0671322	187.962	90.0978	116.519	87.5344	171.906	10.34860797970037	-0.12882112335384643	10.761251204770705	-0.3710014374006004
K04075	131.134	5.63734	66.7055	36.9408	57.1308	0.180922	-1.1987011399510616	-4.961567109393758	-1.8277547481514218	0.8525905918840047
K04075|g__Lactobacillus.s__Lactobacillus_plantarum	131.134	5.63734	66.7055	36.9408	57.1308	0.180922	-1.1987011399510616	-4.961567109393758	-1.8277547481514218	0.8525905918840047
K04077	118.69449	204.496477	149.6965	156.00691	143.96228	172.4594166	0.2784378899014645	-0.2458190830401972	0.39435696457911856	-0.059569440617263165
K04077|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.272677	0.0	0.0	0.0	0.0	0.0	-18.05683878095604	0.0	0.0
K04077|g__Lactobacillus.s__Lactobacillus_brevis	0.0	199.202	90.1916	114.29	86.0733	167.083	26.35906246294526	-0.2536671781820836	26.768123949714067	-0.34163419525725763
K04077|g__Lactobacillus.s__Lactobacillus_plantarum	116.684	4.50354	55.9632	36.4088	52.4329	0.0672566	-1.154062486643986	-6.065218686408388	-1.6802476246185727	0.6201912532560341
K04077|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.01049	0.51826	3.5417	5.30811	5.45608	5.30916	1.4403171846111065	3.356733154043846	1.400650661886028	-0.5837561187836156
K04078	154.941494	215.6984113	183.1417	183.66742	177.4933	200.971305	0.19604100992645024	-0.10202602422074665	0.2453721781908751	-0.004135416001015131
K04078|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.420863	0.0	0.0	0.0	0.0	0.0	-18.682994583681683	0.0	0.0
K04078|g__Lactobacillus.s__Lactobacillus_brevis	0.0	207.455	96.9675	128.598	93.6005	187.782	26.480012916117236	-0.1437396492921223	26.938292975872056	-0.4072950076832797
K04078|g__Lactobacillus.s__Lactobacillus_plantarum	151.624	7.32899	79.8	46.1015	72.715	0.132805	-1.0601732140692368	-5.786222360368195	-1.7176125112880278	0.7915750409867862
K04078|g__Pantoea.s__Pantoea_agglomerans	0.0867318	0.0	0.0	0.0	0.0	0.0	-16.404290064444837	0.0	-16.404290064444837	0.0
K04078|g__Pantoea.s__Pantoea_vagans	0.0867318	0.0	0.0	0.0	0.0	0.0	-16.404290064444837	0.0	-16.404290064444837	0.0
K04078|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.14403	0.236531	6.3742	8.96792	11.1595	12.8635	1.8275851704384916	5.765104161114178	1.5121581266709807	-0.49252905638305017
K04078|unclassified	0.0	0.2561512999999999	0.0	0.0	0.0182306	0.192145	14.154153556986511	-0.4147989024528055	0.0	0.0
K04079	3.35607	1.26544	6.40145	9.78067	10.1541	10.7424	1.5972173729119619	3.0856043317340576	1.5431602069226398	-0.611534490176994
K04079|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.35607	1.26544	6.40145	9.78067	10.1541	10.7424	1.5972173729119619	3.0856043317340576	1.5431602069226398	-0.611534490176994
K04080	0.0570345	0.0997142	0.0	0.0	0.0	0.0	-15.799572539736126	-16.605525816902862	-15.799572539736126	0.0
K04080|unclassified	0.0570345	0.0997142	0.0	0.0	0.0	0.0	-15.799572539736126	-16.605525816902862	-15.799572539736126	0.0
K04082	3.62415	1.25257	6.93537	11.2063	8.84729	11.7222	1.2875927097703643	3.226279192751213	1.6285951772918528	-0.6922651837285518
K04082|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.62415	1.25257	6.93537	11.2063	8.84729	11.7222	1.2875927097703643	3.226279192751213	1.6285951772918528	-0.6922651837285518
K04083	155.803	195.408959	163.8423	159.2557	155.7643	171.448422	-0.0003583963914772551	-0.1887219857968933	0.03162199653837118	0.040962863110045176
K04083|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.405819	0.0	0.0	0.0	0.0	0.0	-18.630480441526956	0.0	0.0
K04083|g__Lactobacillus.s__Lactobacillus_brevis	0.0	188.101	87.4742	115.429	85.9545	171.314	26.357069852493797	-0.13486446278889228	26.782430499047962	-0.40007625306323885
K04083|g__Lactobacillus.s__Lactobacillus_plantarum	131.867	6.02702	64.2502	37.6758	59.7698	0.134422	-1.1415949386480142	-5.486593179712771	-1.8073734937288792	0.7700627833101009
K04083|unclassified	23.936	0.875117	12.1179	6.15093	10.04	0.0	-1.2534227276278047	-19.739118035995435	-1.9603054433509275	0.978263127033942
K04087	0.0	0.170558	0.0	0.0	0.0	0.0	0.0	-17.379911359043874	0.0	0.0
K04087|unclassified	0.0	0.170558	0.0	0.0	0.0	0.0	0.0	-17.379911359043874	0.0	0.0
K04091	0.0	0.219802	0.0	0.0	0.0	0.0	0.0	-17.745851551604694	0.0	0.0
K04091|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.219802	0.0	0.0	0.0	0.0	0.0	-17.745851551604694	0.0	0.0
K04094	115.748	4.19972	58.4265	31.8108	51.2785	0.0	-1.1745612838895625	-22.00186205786173	-1.8633986732667986	0.8771061933136644
K04094|g__Lactobacillus.s__Lactobacillus_plantarum	115.748	4.19972	58.4265	31.8108	51.2785	0.0	-1.1745612838895625	-22.00186205786173	-1.8633986732667986	0.8771061933136644
K04345	7.85094	2.989049	15.90326	23.76033	23.24077	29.99449	1.565720441789061	3.3269386141608304	1.5976174457748311	-0.579232310391369
K04345|g__Saccharomyces.s__Saccharomyces_cerevisiae	7.85094	2.989049	15.90326	23.76033	23.24077	29.99449	1.565720441789061	3.3269386141608304	1.5976174457748311	-0.579232310391369
K04348	4.57988	1.370185	7.25445	9.6692	10.21911	12.56204	1.1578876780347231	3.196627228578578	1.0780865667108612	-0.4145302410612933
K04348|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.57988	1.370185	7.25445	9.6692	10.21911	12.56204	1.1578876780347231	3.196627228578578	1.0780865667108612	-0.4145302410612933
K04354	2.09006	0.838101	4.83035	6.18395	6.61939	8.23587	1.6631534426419574	3.296723492092636	1.5649838387133825	-0.356400860706995
K04354|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.09006	0.838101	4.83035	6.18395	6.61939	8.23587	1.6631534426419574	3.296723492092636	1.5649838387133825	-0.356400860706995
K04371	5.72096	2.22233	12.29775	19.47348	17.218809999999998	20.15306	1.5896561100247149	3.180853366127157	1.767181382775883	-0.663116296281122
K04371|g__Saccharomyces.s__Saccharomyces_cerevisiae	5.72096	2.22233	12.29775	19.47348	17.218809999999998	20.15306	1.5896561100247149	3.180853366127157	1.767181382775883	-0.663116296281122
K04393	2.68015	1.04805	5.68915	10.0055	8.49195	9.898	1.6637817621028366	3.2394282653063238	1.9004072186534149	-0.8145081300364201
K04393|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.68015	1.04805	5.68915	10.0055	8.49195	9.898	1.6637817621028366	3.2394282653063238	1.9004072186534149	-0.8145081300364201
K04409	3.30727	1.58852	5.76638	10.3146	9.65914	10.9939	1.5462536282449508	2.7909473255946025	1.6409748436082086	-0.8389499467302259
K04409|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.30727	1.58852	5.76638	10.3146	9.65914	10.9939	1.5462536282449508	2.7909473255946025	1.6409748436082086	-0.8389499467302259
K04441	2.75611	1.40409	6.1791	9.35384	9.40764	12.0306	1.7711990147900163	3.099000369766535	1.7629249129947482	-0.5981619504191596
K04441|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.75611	1.40409	6.1791	9.35384	9.40764	12.0306	1.7711990147900163	3.099000369766535	1.7629249129947482	-0.5981619504191596
K04459	2.81373	1.00139	5.69611	8.77029	8.76437	9.71345	1.6391661458193856	3.2779785538002493	1.6401403026028545	-0.6226474520252577
K04459|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.81373	1.00139	5.69611	8.77029	8.76437	9.71345	1.6391661458193856	3.2779785538002493	1.6401403026028545	-0.6226474520252577
K04460	3.7918	0.861565	6.081	8.06952	8.6483	10.1653	1.1895334850641708	3.560547806665701	1.089599787680307	-0.40817421210445404
K04460|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.7918	0.861565	6.081	8.06952	8.6483	10.1653	1.1895334850641708	3.560547806665701	1.089599787680307	-0.40817421210445404
K04464	0.948045	0.328597	1.88685	2.87668	3.01242	3.53588	1.667894440788425	3.427674117159921	1.6013762803369973	-0.608424745720457
K04464|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.948045	0.328597	1.88685	2.87668	3.01242	3.53588	1.667894440788425	3.427674117159921	1.6013762803369973	-0.608424745720457
K04482	2.8159	0.733382	5.14837	7.44364	6.97774	7.41139	1.309163435192142	3.3371056092951026	1.4024118638759746	-0.5318924569528815
K04482|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.8159	0.733382	5.14837	7.44364	6.97774	7.41139	1.309163435192142	3.3371056092951026	1.4024118638759746	-0.5318924569528815
K04485	0.0	0.181328	0.0	0.0	0.0	0.0	0.0	-17.468250148611066	0.0	0.0
K04485|g__Pantoea.s__Pantoea_agglomerans	0.0	0.131875	0.0	0.0	0.0	0.0	0.0	-17.008822508082766	0.0	0.0
K04485|g__Pantoea.s__Pantoea_vagans	0.0	0.0494531	0.0	0.0	0.0	0.0	0.0	-15.593802512353184	0.0	0.0
K04486	2.63527	1.44452	7.05163	9.97313	9.16751	10.7549	1.7985787619328115	2.8963311620394276	1.9200951704358846	-0.5000895176894444
K04486|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.63527	1.44452	7.05163	9.97313	9.16751	10.7549	1.7985787619328115	2.8963311620394276	1.9200951704358846	-0.5000895176894444
K04487	1.74852	0.604958	3.1666	4.48822	4.50368	5.09609	1.364969520453929	3.074481765004761	1.3600085928749364	-0.5032086205259192
K04487|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.74852	0.604958	3.1666	4.48822	4.50368	5.09609	1.364969520453929	3.074481765004761	1.3600085928749364	-0.5032086205259192
K04499	1.76045	0.68733	3.81352	5.82972	5.23036	6.56054	1.5709654527455925	3.2547378539241327	1.7274817681703194	-0.6123031959784142
K04499|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.76045	0.68733	3.81352	5.82972	5.23036	6.56054	1.5709654527455925	3.2547378539241327	1.7274817681703194	-0.6123031959784142
K04508	1.98956	0.914614	4.62328	6.87441	7.01167	8.72999	1.817308171100514	3.254743681393968	1.788785975827992	-0.57231905730986
K04508|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.98956	0.914614	4.62328	6.87441	7.01167	8.72999	1.817308171100514	3.254743681393968	1.788785975827992	-0.57231905730986
K04513	3.32056	1.77464	6.46063	11.1894	9.84379	11.4705	1.5677870256379476	2.6923292956231872	1.7526339000831548	-0.7923858241290389
K04513|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.32056	1.77464	6.46063	11.1894	9.84379	11.4705	1.5677870256379476	2.6923292956231872	1.7526339000831548	-0.7923858241290389
K04518	2.84695	1.713488	6.44302	10.0266	9.6054	10.9329	1.754428181338483	2.6736674295597487	1.8163430501506443	-0.6380234156478423
K04518|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.271948	0.0	0.0	0.0	0.0	0.0	-18.052976595229214	0.0	0.0
K04518|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.84695	1.44154	6.44302	10.0266	9.6054	10.9329	1.754428181338483	2.9229924896097197	1.8163430501506443	-0.6380234156478423
K04523	3.54877	1.15221	7.43234	10.0685	11.4316	13.281	1.6876360813874398	3.5268870465787	1.5044575243737093	-0.43796031065472624
K04523|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.54877	1.15221	7.43234	10.0685	11.4316	13.281	1.6876360813874398	3.5268870465787	1.5044575243737093	-0.43796031065472624
K04532	2.37882	1.07376	4.67223	8.3309	7.61869	10.0371	1.6792964265292307	3.2245978220801916	1.8082258169044212	-0.834360929421727
K04532|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.37882	1.07376	4.67223	8.3309	7.61869	10.0371	1.6792964265292307	3.2245978220801916	1.8082258169044212	-0.834360929421727
K04536	2.90046	1.0506	5.87149	8.4882	9.08591	10.4139	1.6473489529328607	3.309223828963097	1.5491765987967554	-0.5317319133144427
K04536|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.90046	1.0506	5.87149	8.4882	9.08591	10.4139	1.6473489529328607	3.309223828963097	1.5491765987967554	-0.5317319133144427
K04551	0.285492	0.0	0.476494	0.703678	0.747374	0.840491	1.388376933188938	19.680874562053813	1.3014620864928659	-0.5624563834915581
K04551|g__Saccharomyces.s__Saccharomyces_cerevisiae	0.285492	0.0	0.476494	0.703678	0.747374	0.840491	1.388376933188938	19.680874562053813	1.3014620864928659	-0.5624563834915581
K04554	2.35281	0.774601	4.30924	5.58452	6.42718	7.53558	1.4498006672886667	3.282191617702068	1.2470481076968851	-0.3739997566906808
K04554|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.35281	0.774601	4.30924	5.58452	6.42718	7.53558	1.4498006672886667	3.282191617702068	1.2470481076968851	-0.3739997566906808
K04555	2.09001	0.874955	4.13574	6.51838	6.2079	7.7613	1.5705950150278336	3.1490161333726188	1.6410031447877222	-0.656367840228734
K04555|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.09001	0.874955	4.13574	6.51838	6.2079	7.7613	1.5705950150278336	3.1490161333726188	1.6410031447877222	-0.656367840228734
K04563	3.17845	0.760148	7.28887	10.6383	10.2692	13.7868	1.6919281837834816	4.180861696852406	1.7428720095744241	-0.54550048961336
K04563|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.06327	0.15892	4.92948	6.96452	6.79898	8.8429	1.7203852138482059	5.798138055715543	1.7550908075462084	-0.49858837119529165
K04563|unclassified	1.11518	0.601229	2.35939	3.67377	3.47023	4.94394	1.6377538142114612	3.0396726231705435	1.719983814152293	-0.6388471777635034
K04564	9.91817	3.91225	18.27529	31.69666	27.41778	32.39073	1.4669658100740868	3.0495101895192773	1.6761848672154074	-0.7944364929230576
K04564|g__Saccharomyces.s__Saccharomyces_cerevisiae	9.91817	3.91225	18.27529	31.69666	27.41778	32.39073	1.4669658100740868	3.0495101895192773	1.6761848672154074	-0.7944364929230576
K04565	4.57675	1.016479	8.01205	12.888	11.3897	12.6031	1.3153341654451152	3.6321250188427436	1.4936328023223797	-0.6857850014582638
K04565|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.372754	0.0	0.0	0.0	0.0	0.0	-18.507868178861894	0.0	0.0
K04565|g__Saccharomyces.s__Saccharomyces_cerevisiae	4.57675	0.643725	8.01205	12.888	11.3897	12.6031	1.3153341654451152	4.291188202825704	1.4936328023223797	-0.6857850014582638
K04566	0.0	0.331174	0.0	0.0	0.0	0.0	0.0	-18.337234244081632	0.0	0.0
K04566|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.331174	0.0	0.0	0.0	0.0	0.0	-18.337234244081632	0.0	0.0
K04567	115.4085	6.20848	62.63747	43.25226	60.68764	10.841461	-0.9272748493704686	0.8042470817901479	-1.4159020406187746	0.5342504135081773
K04567|g__Lactobacillus.s__Lactobacillus_plantarum	104.282	5.16939	51.796	30.1839	47.241	0.200971	-1.1423787314402185	-4.684927908235816	-1.7886389927014936	0.7790614430597886
K04567|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.4885	1.0390899999999998	6.78047	10.68626	9.65434	10.64049	1.4685705377682716	3.3561708136627444	1.6150780066079344	-0.6562997613067573
K04567|unclassified	7.63854	0.0	4.06093	2.38203	3.79224	0.0	-1.0102464509254219	0.0	-1.6811049138102958	0.7696183256747624
K04569	3.10482	1.14422	6.85202	9.55392	10.3983	11.6978	1.7437658213805962	3.3537997188773967	1.621582851231202	-0.4795633744356227
K04569|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.10482	1.14422	6.85202	9.55392	10.3983	11.6978	1.7437658213805962	3.3537997188773967	1.621582851231202	-0.4795633744356227
K04627	2.24858	0.901214	5.42244	8.42779	8.03917	9.87379	1.8380318834984077	3.453660876275797	1.9061396825994872	-0.6362120869008534
K04627|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.24858	0.901214	5.42244	8.42779	8.03917	9.87379	1.8380318834984077	3.453660876275797	1.9061396825994872	-0.6362120869008534
K04630	3.44498	0.863802	7.46691	10.8661	9.95272	10.9478	1.530594975592086	3.663794978666954	1.6572664307687068	-0.541250921572039
K04630|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.44498	0.863802	7.46691	10.8661	9.95272	10.9478	1.530594975592086	3.663794978666954	1.6572664307687068	-0.541250921572039
K04646	3.16428	1.04815	6.27464	9.69285	9.33491	10.239	1.560758545493583	3.288156484930166	1.6150433519434815	-0.6273881557121695
K04646|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.16428	1.04815	6.27464	9.69285	9.33491	10.239	1.560758545493583	3.288156484930166	1.6150433519434815	-0.6273881557121695
K04648	2.93672	0.670339	6.2154	7.97287	7.7301	9.52633	1.3962810537545716	3.8289557482804604	1.440893116184993	-0.3592518538147739
K04648|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.93672	0.670339	6.2154	7.97287	7.7301	9.52633	1.3962810537545716	3.8289557482804604	1.440893116184993	-0.3592518538147739
K04649	1.71378	0.733769	4.94726	7.07183	5.95011	7.72774	1.795733819653244	3.3966469154862633	2.0449010354900703	-0.515453785154941
K04649|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.71378	0.733769	4.94726	7.07183	5.95011	7.72774	1.795733819653244	3.3966469154862633	2.0449010354900703	-0.515453785154941
K04705	2.67185	0.670605	5.51679	10.284	9.21958	10.7343	1.7868616304597027	4.000619046933823	1.9444901945741935	-0.8985004245038041
K04705|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.67185	0.670605	5.51679	10.284	9.21958	10.7343	1.7868616304597027	4.000619046933823	1.9444901945741935	-0.8985004245038041
K04706	2.97494	0.761036	5.90463	8.54114	8.80457	10.0654	1.5653916541933202	3.7252942431523564	1.521567753782299	-0.5325819068528075
K04706|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.97494	0.761036	5.90463	8.54114	8.80457	10.0654	1.5653916541933202	3.7252942431523564	1.521567753782299	-0.5325819068528075
K04708	4.674	2.17206	10.515	16.096	13.9091	16.6586	1.5732992279314835	2.93913072197114	1.7839723519894939	-0.6142533126135227
K04708|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.88073	1.70349	7.79004	12.7371	10.213	12.4785	1.8258999973171384	2.8728784081247416	2.1445300991393115	-0.7093341269974694
K04708|unclassified	1.79327	0.468566	2.72496	3.35892	3.69617	4.18007	1.043437977806534	3.1572001897113977	0.9054043390971945	-0.30176228257033444
K04709	1.82799	0.449127	3.74356	5.76804	5.55719	6.53839	1.6040968590049784	3.863737081766226	1.6578224520886065	-0.623670156638625
K04709|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.82799	0.449127	3.74356	5.76804	5.55719	6.53839	1.6040968590049784	3.863737081766226	1.6578224520886065	-0.623670156638625
K04711	1.23387	0.252692	2.11635	3.17059	2.80864	3.41036	1.1866806611982372	3.7544668572339033	1.3615602145996244	-0.5831728641820408
K04711|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.23387	0.252692	2.11635	3.17059	2.80864	3.41036	1.1866806611982372	3.7544668572339033	1.3615602145996244	-0.5831728641820408
K04713	1.75873	0.722458	3.92171	4.97579	5.39759	5.99377	1.6177808236270925	3.052476343616485	1.50039105092521	-0.34344266478882524
K04713|g__Saccharomyces.s__Saccharomyces_cerevisiae	1.75873	0.722458	3.92171	4.97579	5.39759	5.99377	1.6177808236270925	3.052476343616485	1.50039105092521	-0.34344266478882524
K04716	3.45523	1.05378	5.5305	9.5161	8.03473	8.82182	1.2174675583438932	3.065501414768741	1.4615884185821133	-0.7829604060043562
K04716|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.45523	1.05378	5.5305	9.5161	8.03473	8.82182	1.2174675583438932	3.065501414768741	1.4615884185821133	-0.7829604060043562
K04717	5.09496	1.7607	8.88122	15.3332	15.1306	16.2304	1.5703262854734192	3.2044768061424147	1.589515901048351	-0.7878289706898886
K04717|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.4741	1.7607	6.43471	10.8515	10.9518	11.8073	1.6564565352274168	2.745457382093211	1.6431830105708594	-0.7539473530213632
K04717|unclassified	1.62086	0.0	2.44652	4.4817	4.17887	4.42307	1.3663528488363414	22.076616970169326	1.4672860264723588	-0.8733147352249752
K04718	5.98527	2.29334	12.01318	16.844610000000003	17.0447	20.83444	1.509834815945296	3.183447599950578	1.4927986362130363	-0.4876688956253509
K04718|g__Saccharomyces.s__Saccharomyces_cerevisiae	5.98527	2.29334	12.01318	16.844610000000003	17.0447	20.83444	1.509834815945296	3.183447599950578	1.4927986362130363	-0.4876688956253509
K04719	0.0	0.716023	0.0	0.0	0.0	0.0	0.0	-19.449648419608874	0.0	0.0
K04719|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.716023	0.0	0.0	0.0	0.0	0.0	-19.449648419608874	0.0	0.0
K04728	2.80456	1.0177	6.06299	8.64658	8.63887	10.1597	1.6230678188507959	3.319472278458382	1.6243548178257616	-0.5121000993334894
K04728|g__Saccharomyces.s__Saccharomyces_cerevisiae	2.80456	1.0177	6.06299	8.64658	8.63887	10.1597	1.6230678188507959	3.319472278458382	1.6243548178257616	-0.5121000993334894
K04739	3.67392	0.914234	7.18809	11.8867	10.5238	12.8299	1.518263363456228	3.810801176673796	1.6939558595512674	-0.7256677909541324
K04739|g__Saccharomyces.s__Saccharomyces_cerevisiae	3.67392	0.914234	7.18809	11.8867	10.5238	12.8299	1.518263363456228	3.810801176673796	1.6939558595512674	-0.7256677909541324
K04750	0.0	0.281546	0.0	0.0	0.0	0.0	0.0	-18.10301625289493	0.0	0.0
K04750|g__Pantoea.s__Pantoea_agglomerans	0.0	0.140773	0.0	0.0	0.0	0.0	0.0	-17.10302137705707	0.0	0.0
K04750|g__Pantoea.s__Pantoea_vagans	0.0	0.140773	0.0	0.0	0.0	0.0	0.0	-17.10302137705707	0.0	0.0
K04751	0.13238	0.0	0.0	0.0	0.0	0.0	-17.014336548449155	0.0	-17.014336548449155	0.0
K04751|g__Pantoea.s__Pantoea_vagans	0.13238	0.0	0.0	0.0	0.0	0.0	-17.014336548449155	0.0	-17.014336548449155	0.0
K04752	0.0	0.963554	0.0	0.0	0.0	0.0	0.0	-19.878007492761228	0.0	0.0
K04752|g__Acetobacter.s__Acetobacter_tropicalis	0.0	0.963554	0.0	0.0	0.0	0.0	0.0	-19.878007492761228	0.0	0.0
K04753	0.127527	0.0	0.0	0.0	0.0	0.0	-16.96045451388341	0.0	-16.96045451388341	0.0
K04753|g__Pantoea.s__Pantoea_agglomerans	0.0882878	0.0	0.0	0.0	0.0	0.0	-16.42994281392037	0.0	-16.42994281392037	0.0
K04753|g__Pantoea.s__Pantoea_vagans	0.039239	0.0	0.0	0.0	0.0	0.0	-15.2600374211066	0.0	-15.2600374211066	0.0
